date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
20140610T000000,225k,3,1.75,1760,26055,1,0,0,3,920,840,1979,,18035 SE 262nd Pl,Covington,WA 98042,USA
20140610T000000,740k,3,2.5,3000,25341,2,0,0,3,3000,0,1995,,7617 245th Way NE,Redmond,WA 98053,USA
20140610T000000,315k,4,2.5,1930,9643,2,0,0,4,1930,0,1992,,12108 SE 218th Pl,Kent,WA 98031,USA
20140610T000000,1.23m,4,2.5,3040,7000,2,0,0,3,3040,0,2001,,7024 SE 20th St,Mercer Island,WA 98040,USA
20140610T000000,420k,2,1,860,3880,1,0,0,4,860,0,1916,,7743 27th Ave NW,Seattle,WA 98117,USA
20140610T000000,310k,3,1.75,1420,7650,1,0,0,4,1100,320,1984,,2714 NE 4th Ct,Renton,WA 98056,USA
20140610T000000,700k,3,2,2080,3880,1,0,0,5,1160,920,1954,,7735 27th Ave NW,Seattle,WA 98117,USA
20140610T000000,269k,3,2.5,1560,4200,2,0,0,3,1560,0,2003,,23620 SE 243rd Pl,Maple Valley,WA 98038,USA
20140610T000000,369.99k,4,2.5,1960,7133,2,0,0,3,1960,0,2002,,2125 NE 6th Cir,Renton,WA 98056,USA
20140610T000000,800k,3,2.25,1620,4500,2,0,0,4,1620,0,1926,,2565-2599 3rd Ave W,Seattle,WA 98119,USA
20140610T000000,569k,5,3,3670,10583,1,0,0,5,2060,1610,1952,,5011 NE 180th St,Lake Forest Park,WA 98155,USA
20140610T000000,175k,6,1.5,1930,8400,1,0,0,3,1030,900,1971,,416 SW 130th St,Burien,WA 98146,USA
20140610T000000,440k,3,1.5,1290,1286,3,0,0,3,1290,0,2000,,4507 Linden Ave N,Seattle,WA 98103,USA
20140610T000000,435k,5,2.25,1970,15247,1,0,0,3,1450,520,1986,,4309 327th Pl SE,Fall City,WA 98024,USA
20140610T000000,345k,3,1.75,1540,6909,1,0,0,4,920,620,1955,,16000-16098 15th Ave NE,Shoreline,WA 98155,USA
20140610T000000,558k,4,2,2180,3870,1,0,0,3,1020,1160,1900,,729 23rd Ave,Seattle,WA 98122,USA
20140610T000000,475k,2,1.75,1490,224334,1,0,2,3,1490,0,1983,,5050-5132 Foster Ave SE,Auburn,WA 98092,USA
20140610T000000,490k,3,2,2220,10275,2,0,0,3,1640,580,1980,,15 Mt Pilchuck Ave NW,Issaquah,WA 98027,USA
20140610T000000,335k,3,1.75,2430,9133,1,0,0,4,1410,1020,1978,,4618 NE 22nd Pl,Renton,WA 98059,USA
20140610T000000,350k,2,0.75,1392,43710,1.5,0,0,4,1392,0,1978,,17404 94th Ave SW,Vashon,WA 98070,USA
20140610T000000,100k,4,1,1120,2685,1,0,0,3,860,260,1939,,1006 N 5th St,Renton,WA 98057,USA
20140610T000000,417.5k,4,1,1390,10800,1.5,0,0,4,1390,0,1941,,115 NW 132nd St,Seattle,WA 98177,USA
20140610T000000,253k,3,1.75,2040,7281,1,0,0,3,1020,1020,1962,,4056 S 151st St,Tukwila,WA 98188,USA
20140610T000000,1.24m,5,3,2830,7500,2,0,0,3,2460,370,1923,,4007 48th Ave NE,Seattle,WA 98105,USA
20140610T000000,490k,4,2.5,3020,8302,2,0,0,4,3020,0,1994,,26529 161st Ave SE,Covington,WA 98042,USA
20140610T000000,470k,3,1.75,2290,14800,1,0,0,3,1620,670,1965,,5319 NE 201st Pl,Lake Forest Park,WA 98155,USA
20140610T000000,278.5k,4,2.5,1940,6206,2,0,0,3,1940,0,1990,,32900 19th Ave SW,Federal Way,WA 98023,USA
20140610T000000,483.3k,4,2,1210,11100,1,0,0,4,1210,0,1955,,3911 147th Ave SE,Bellevue,WA 98006,USA
20140610T000000,659k,3,2.5,2510,6320,2,0,0,3,2510,0,1996,,2651 230th Ave SE,Sammamish,WA 98075,USA
20140610T000000,480k,4,1.75,2320,4322,1,0,0,3,1140,1180,1910,,3149 35th Ave S,Seattle,WA 98144,USA
20140610T000000,165k,3,1,970,6600,1,0,0,3,970,0,1965,,13240 Occidental Ave S,Burien,WA 98168,USA
20140610T000000,659.5k,3,1.75,1820,5500,1,0,0,4,1620,200,1957,,4115 NE 62nd St,Seattle,WA 98115,USA
20140610T000000,219.9k,3,1,970,7742,1,0,0,4,970,0,1967,,31716 6th Ave S,Federal Way,WA 98003,USA
20140610T000000,315k,2,1,1740,3622,1,0,0,4,950,790,1924,,5237 Martin Luther King Jr Way S,Seattle,WA 98118,USA
20140610T000000,250k,3,1.75,1590,7560,1,0,0,3,1130,460,1984,,12033 SE 223rd Dr,Kent,WA 98031,USA
20140610T000000,268k,2,1,1380,5000,1,0,0,3,870,510,1943,,3010 S Holden St,Seattle,WA 98108,USA
20140610T000000,380k,4,1.5,1680,11123,1,0,0,3,1130,550,1959,,236 NW 176th Pl,Shoreline,WA 98177,USA
20140610T000000,499k,2,1,1220,3000,1,0,0,3,920,300,1926,,637 NW 74th St,Seattle,WA 98117,USA
20140610T000000,285k,2,2,1651,18200,1,0,0,3,1651,0,1946,,15923 Vashon Hwy SW,Vashon,WA 98070,USA
20140610T000000,183k,3,1.75,1330,9200,1,0,0,4,1330,0,1973,,3301 20th St SE,Auburn,WA 98092,USA
20140610T000000,563k,3,2.75,2340,16500,1,0,0,4,1500,840,1972,,21600 SE 18th Pl,Sammamish,WA 98075,USA
20140610T000000,1.07m,3,3,2940,4622,2,0,0,4,2230,710,1988,,4814 University View Pl NE,Seattle,WA 98105,USA
20140610T000000,429k,3,3.25,1410,1246,3,0,0,3,1410,0,2005,,9507 Ashworth Ave N,Seattle,WA 98103,USA
20140610T000000,403k,2,1,1100,3598,1,0,0,4,1100,0,1926,,3242 15th Ave S,Seattle,WA 98144,USA
20140610T000000,375.5k,3,1.5,1530,7200,1,0,0,3,1530,0,1975,,3005 NE 194th St,Lake Forest Park,WA 98155,USA
20140610T000000,1.795m,5,3.25,5270,17232,2,0,1,3,4010,1260,1977,2003,5355 84th Pl SE,Mercer Island,WA 98040,USA
20140610T000000,516.2k,3,2,2110,5150,1,0,0,5,1080,1030,1919,,4836 S Findlay St,Seattle,WA 98118,USA
20140610T000000,385k,4,1.75,1720,8750,1,0,0,3,860,860,1971,,9813 NE 140th St,Kirkland,WA 98034,USA
20140610T000000,515k,3,2.5,1800,5001,2,0,0,3,1800,0,1996,,8230 NE 125th Ct,Kirkland,WA 98034,USA
20140610T000000,375k,4,2.5,2210,9427,2,0,0,3,2210,0,1999,,475 S 190th St,Burien,WA 98148,USA
20140610T000000,650k,4,2.25,2560,9731,2,0,0,4,2560,0,1973,,7014 NE 139th St,Kirkland,WA 98034,USA
20140610T000000,306.888k,2,1.5,1010,7719,2,0,0,3,1010,0,1981,,2314 Blaine Ave NE,Renton,WA 98056,USA
20140610T000000,870k,4,2.5,3340,12248,2,0,1,3,2470,870,1998,,1919 Fairmount Ave SW,Seattle,WA 98126,USA
20140610T000000,310k,4,1,1740,11075,1.5,0,0,3,1740,0,1965,,2109 N 161st Pl,Shoreline,WA 98133,USA
20140610T000000,251.75k,3,2,1320,7200,1,0,0,5,1320,0,1975,,12526 SE 232nd St,Kent,WA 98031,USA
20140610T000000,366k,3,1.75,1520,8625,1,0,0,3,1520,0,1976,,19223 89th Ave NE,Bothell,WA 98011,USA
20140610T000000,429.95k,3,1.5,2010,9480,1,0,0,3,1570,440,1951,,11049 Sand Point Way NE,Seattle,WA 98125,USA
20140610T000000,505k,3,2.5,2340,5957,2,0,0,3,2340,0,1995,,7821 NE 147th St,Kenmore,WA 98028,USA
20140610T000000,710k,3,3.5,2440,3427,2,0,0,3,1990,450,2000,,2469 132nd Ave SE,Bellevue,WA 98005,USA
20140610T000000,895k,5,2.5,2550,20875,1,0,0,4,1610,940,1953,,11034 NE 26th Pl,Bellevue,WA 98004,USA
20140610T000000,149.5k,3,1,1010,9450,1,0,0,4,1010,0,1959,,27019 15th Ave S,Des Moines,WA 98198,USA
20140610T000000,310k,3,2.5,1780,6771,1,0,0,3,1230,550,1990,,8833 14th Ave SW,Seattle,WA 98106,USA
20140610T000000,555k,3,2,2180,4976,1.5,0,2,4,1680,500,1930,,3763 SW Hinds St,Seattle,WA 98126,USA
20140610T000000,750k,5,3.25,2750,7500,2,0,1,3,2150,600,1937,1997,10237 NE 64th St,Kirkland,WA 98033,USA
20140610T000000,745k,4,3.25,3490,7024,2,0,0,3,3490,0,2006,,27520 SE 28th Ct,Sammamish,WA 98075,USA
20140610T000000,695k,3,2.5,2550,45254,2,0,0,3,2550,0,2001,,4792-4798 281st Ave NE,Redmond,WA 98053,USA
20140610T000000,433k,3,1.75,1870,7189,1,0,0,3,1270,600,1959,,6811 51st Ave S,Seattle,WA 98118,USA
20140610T000000,445.434k,2,1,1470,7137,1,0,0,3,1020,450,1941,,9736 Dayton Ave N,Seattle,WA 98103,USA
20140610T000000,307k,4,1,1150,8184,1.5,0,0,3,1150,0,1947,,15562 9th Ave NE,Shoreline,WA 98155,USA
20140610T000000,655.275k,3,1.75,2050,11856,1,0,0,3,1460,590,1962,,4040 134th Ave SE,Bellevue,WA 98006,USA
20140610T000000,392k,4,2.75,1940,6555,2,0,0,3,1940,0,1990,,25804-25810 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
20140610T000000,1.18m,5,3.75,3630,6000,1.5,0,0,3,2470,1160,2004,,810 5th St,Kirkland,WA 98033,USA
20140610T000000,359.95k,3,1.75,1890,9100,2,0,0,4,1890,0,1952,,1633 N 192nd St,Shoreline,WA 98133,USA
20140610T000000,1.25m,4,2.5,3700,21755,1,0,4,3,2620,1080,1988,,4462 175th Pl SE,Bellevue,WA 98006,USA
20140610T000000,227k,4,1,1200,7200,1.5,0,0,3,1200,0,1944,,6815 S 120th Pl,Seattle,WA 98178,USA
20140610T000000,360k,4,2,1630,10375,1,0,0,5,1630,0,1968,,17602 197th Pl NE,Woodinville,WA 98077,USA
20140610T000000,566k,4,1.75,2440,5000,1,0,0,3,1340,1100,1954,,7328 12th Ave NW,Seattle,WA 98117,USA
20140610T000000,700k,5,2.75,3100,9825,2,0,2,4,3100,0,1950,1982,4251 NE 125th St,Seattle,WA 98125,USA
20140610T000000,415k,3,2.5,2090,6045,2,0,0,3,2090,0,2000,,3307 NE 7th St,Renton,WA 98056,USA
20140610T000000,199.5k,3,1,920,9812,1,0,0,4,920,0,1962,,34021 40th Ave S,Auburn,WA 98001,USA
20140610T000000,749k,3,1,1580,5000,1.5,0,0,3,1580,0,1926,,7526 Jones Ave NW,Seattle,WA 98117,USA
20140610T000000,680k,3,1.75,1760,8400,1,0,0,4,1460,300,1960,,7510 45th Ave SW,Seattle,WA 98136,USA
20140610T000000,400k,4,2.5,2530,7563,1,0,0,3,1440,1090,1978,,9808 NE 204th Pl,Bothell,WA 98011,USA
20140610T000000,608k,4,2.75,2490,9714,1,0,0,4,1400,1090,1983,,10500-10598 NE 168th St,Bothell,WA 98011,USA
20140610T000000,589.9k,4,4.5,3870,35889,2,0,0,3,2530,1340,2001,,24718 SE Mirrormont Dr,Issaquah,WA 98027,USA
20140610T000000,480k,5,2.5,2732,9500,1,0,2,4,1870,862,1975,,1006 S 286th Pl,Federal Way,WA 98003,USA
20140610T000000,1.0595m,5,3.25,3230,3825,2,0,0,3,2480,750,2014,,6729 Earl Ave NW,Seattle,WA 98117,USA
20140610T000000,915k,6,3.75,2930,14980,2,0,3,3,2930,0,2013,,6478 167th Ln SE,Bellevue,WA 98006,USA
20140610T000000,695k,4,3.5,3510,9364,2,0,0,3,3510,0,2001,,34809 SE Garden Ct,Snoqualmie,WA 98065,USA
20140610T000000,899.9k,4,2.5,2580,3909,2,0,0,3,2580,0,2013,,1235 Market St,Kirkland,WA 98033,USA
20140610T000000,499.95k,2,2.25,1060,1208,2,0,0,3,940,120,2005,,2008 Yale Ave E,Seattle,WA 98102,USA
20140610T000000,533.112k,4,2.75,2790,8853,2,0,0,3,2790,0,2013,,1030 SE 10th St,North Bend,WA 98045,USA
20140610T000000,303.21k,4,2.5,2009,5000,2,0,0,3,2009,0,2014,,2411 57th St SE,Auburn,WA 98092,USA
20140610T000000,525k,5,2.75,2880,8364,2,0,0,3,2880,0,2006,,407 Kitsap Ave NE,Renton,WA 98059,USA
20140610T000000,399.95k,2,1,710,1157,2,0,0,4,710,0,1943,,2358 Fairview Ave E,Seattle,WA 98102,USA
20140611T000000,850.83k,3,2.5,2070,13241,1.5,0,0,5,1270,800,1910,,2505 Boyer Ave E,Seattle,WA 98102,USA
20140611T000000,371.5k,3,2,1370,8336,1,0,0,5,1370,0,1964,,2320 N 161st St,Shoreline,WA 98133,USA
20140611T000000,522k,3,1.75,1730,8400,1,0,0,4,1400,330,1980,,8605 169th Ct NE,Redmond,WA 98052,USA
20140611T000000,588k,4,2,1680,5000,1,0,0,3,980,700,1950,,7734 39th Ave NE,Seattle,WA 98115,USA
20140611T000000,600k,5,2.75,2910,53898,1,0,0,5,1510,1400,1979,,13505 208th Ave NE,Woodinville,WA 98077,USA
20140611T000000,276.9k,2,1,1350,10096,1,0,2,4,1350,0,1952,,428 Orchard Ave NE,North Bend,WA 98045,USA
20140611T000000,248k,5,1.5,1510,9078,1,0,0,4,1510,0,1959,,2052 S 132nd St,SeaTac,WA 98168,USA
20140611T000000,280k,3,2.5,1860,6607,2,0,0,3,1860,0,1989,,1206 SW 349th St,Federal Way,WA 98023,USA
20140611T000000,495k,6,5,3440,4500,2,0,0,3,3280,160,2007,,321 Hardie Ave NW,Renton,WA 98057,USA
20140611T000000,665k,6,3,4250,4400,2.5,0,0,4,3020,1230,1902,,3907 S Edmunds St,Seattle,WA 98118,USA
20140611T000000,290.3k,2,1,860,3874,1,0,0,4,860,0,1931,,915 N 1st St,Renton,WA 98057,USA
20140611T000000,527k,2,1.75,1640,4080,1,0,0,3,840,800,1921,,4746 Thackeray Pl NE,Seattle,WA 98105,USA
20140611T000000,487.028k,2,1.5,1295,1093,2,0,0,3,1105,190,2007,,2514 E Denny Way,Seattle,WA 98122,USA
20140611T000000,325k,3,1.75,1790,27427,1,0,0,3,1130,660,1978,,43404 SE 76th St,Snoqualmie,WA 98065,USA
20140611T000000,799k,3,1.5,2210,6300,1.5,0,0,5,2210,0,1916,,1422 33rd Ave S,Seattle,WA 98144,USA
20140611T000000,7.0625m,5,4.5,10040,37325,2,1,2,3,7680,2360,1940,2001,4442 95th Ave NE,Bellevue,WA 98004,USA
20140611T000000,354k,3,1,940,10368,1,0,0,3,940,0,1965,,15550 NE 60th St,Redmond,WA 98052,USA
20140611T000000,262.5k,3,1.5,1160,8906,1,0,0,3,1160,0,1962,,7327 33rd Ave S,Seattle,WA 98118,USA
20140611T000000,560.2k,3,2.5,1990,3984,2,0,0,3,1990,0,2004,,24134 SE 20th St,Sammamish,WA 98075,USA
20140611T000000,220k,3,1,1050,6300,1,0,0,3,1050,0,1942,,10102 33rd Ave SW,Seattle,WA 98146,USA
20140611T000000,650k,2,1,1030,5750,1,0,0,5,1030,0,1928,,1923 46th Ave SW,Seattle,WA 98116,USA
20140611T000000,352.5k,3,1.75,1170,8182,1,0,0,3,1170,0,1962,,14737 28th Ave NE,Shoreline,WA 98155,USA
20140611T000000,435k,3,2.5,1420,2581,3,0,0,3,1420,0,2004,,136 N 101st St,Seattle,WA 98133,USA
20140611T000000,800k,4,3.75,2690,4000,2,0,3,4,2120,570,1909,1989,2537 11th Ave W,Seattle,WA 98119,USA
20140611T000000,1.01m,4,2.5,3760,29224,2,0,0,3,3760,0,1987,,15736 NE 134th St,Redmond,WA 98052,USA
20140611T000000,200k,2,1,700,4700,1,0,0,5,700,0,1953,,751 Redmond Ave NE,Renton,WA 98056,USA
20140611T000000,295k,5,3.5,2100,5107,2,0,0,3,1410,690,1999,,10026 61st Ave S,Seattle,WA 98178,USA
20140611T000000,580.379k,4,2.75,2240,27820,1.5,0,0,4,2240,0,1976,,21404 SE 19th St,Sammamish,WA 98075,USA
20140611T000000,875k,4,2.5,3470,32109,2,0,0,3,3470,0,1995,,22618 NE 143rd Ct,Woodinville,WA 98077,USA
20140611T000000,515k,3,2.5,3370,19585,2,0,0,3,3200,170,1951,,15043 Densmore Ave N,Shoreline,WA 98133,USA
20140611T000000,599k,4,2.5,2790,230868,2,0,0,3,2790,0,1989,,18905 240th Ave NE,Woodinville,WA 98077,USA
20140611T000000,285k,3,2.5,1870,4060,2,0,0,3,1870,0,2005,,13303 SE 227th St,Kent,WA 98042,USA
20140611T000000,290k,3,1.75,1520,15090,1,0,0,4,1520,0,1968,,28515 SE 228th St,Maple Valley,WA 98038,USA
20140611T000000,355k,1,1.75,750,20339,1,0,0,4,550,200,1946,,14128 W Lake Kathleen Dr SE,Renton,WA 98059,USA
20140611T000000,381k,3,1.5,1460,11407,1,0,0,3,1460,0,1954,,16044 33rd Ave NE,Lake Forest Park,WA 98155,USA
20140611T000000,571k,3,2.5,2600,7465,2,0,0,3,2600,0,1988,,15201 93rd Pl NE,Bothell,WA 98011,USA
20140611T000000,852.6k,4,2.5,3320,11901,2,0,0,5,2650,670,1977,,5334-5394 134th Ave SE,Bellevue,WA 98006,USA
20140611T000000,1.085m,5,2.5,2340,6000,2,0,0,4,2340,0,1922,,3107 37th Pl S,Seattle,WA 98144,USA
20140611T000000,371k,3,1,890,7200,1,0,0,3,890,0,1951,,3843 NE 113th St,Seattle,WA 98125,USA
20140611T000000,514k,3,1.75,1720,5899,1,0,1,3,1220,500,1986,,4052 SW Myrtle St,Seattle,WA 98136,USA
20140611T000000,386k,3,1.5,1270,1318,2,0,0,3,1080,190,2004,,3613 Gilman Ave W,Seattle,WA 98199,USA
20140611T000000,464k,4,2.5,2180,7203,2,0,0,4,2180,0,1989,,5055 NE 23rd St,Renton,WA 98059,USA
20140611T000000,335k,4,2.25,2030,13500,1,0,0,3,1230,800,1963,,20532 SE 159th St,Renton,WA 98059,USA
20140611T000000,740k,4,2.75,2490,17833,2,0,2,3,1490,1000,1979,,12537 41st Ave NE,Seattle,WA 98125,USA
20140611T000000,465k,4,1.75,1470,5350,1,0,0,3,980,490,1955,,10424 12th Ave NE,Seattle,WA 98125,USA
20140611T000000,230k,5,2,1910,7200,1,0,0,4,1110,800,1951,,11620-11698 57th Ave S,Seattle,WA 98178,USA
20140611T000000,700k,3,2.75,2500,7378,1,0,0,5,1390,1110,1948,,10050 11th Ave NW,Seattle,WA 98177,USA
20140611T000000,785k,3,3.5,4500,21870,2,0,0,3,4500,0,2004,,13528 SE 333rd Pl,Auburn,WA 98092,USA
20140611T000000,350k,3,3.25,1460,1592,2,0,0,3,1130,330,2006,,6003 Lanham Pl SW,Seattle,WA 98126,USA
20140611T000000,148k,1,1,620,8261,1,0,0,3,620,0,1939,,9854 25th Ave SW,Seattle,WA 98106,USA
20140611T000000,530k,3,1.75,1550,3680,1,0,0,3,1050,500,1927,,209 NW 73rd St,Seattle,WA 98117,USA
20140611T000000,349k,3,2.5,1430,1002,3,0,0,3,1430,0,2002,,720 N 95th St,Seattle,WA 98103,USA
20140611T000000,240k,3,1.5,1360,9760,1.5,0,0,5,1360,0,1984,,43712 SE 150th St,North Bend,WA 98045,USA
20140611T000000,330k,3,2.5,2210,7557,2,0,0,3,2210,0,1989,,32739 47th Ave SW,Federal Way,WA 98023,USA
20140611T000000,735k,4,1.75,2460,5100,1.5,0,0,5,1450,1010,1909,,6815 26th Ave NE,Seattle,WA 98115,USA
20140611T000000,545k,3,2.5,2180,15693,1,0,0,4,1850,330,1979,,1801 193rd Ave SE,Sammamish,WA 98075,USA
20140611T000000,214.95k,3,1.75,1570,4875,1,0,0,4,1310,260,1977,,26712 186th Ave SE,Covington,WA 98042,USA
20140611T000000,657.5k,4,2.75,4140,24190,2,0,0,3,4140,0,2002,,32927 143rd Ct SE,Auburn,WA 98092,USA
20140611T000000,476k,3,1,1140,5500,1.5,0,0,4,1140,0,1908,,4415 29th Ave W,Seattle,WA 98199,USA
20140611T000000,1.989m,3,2.5,2880,13500,1,0,4,5,1520,1360,1950,,9243 NE 20th St,Clyde Hill,WA 98004,USA
20140611T000000,2.888m,5,6.25,8670,64033,2,0,4,3,6120,2550,1965,2003,1291 NW Elford Dr,Seattle,WA 98177,USA
20140611T000000,110k,2,1,800,15000,1,0,0,3,800,0,1927,,12231 14th Ave S,Seattle,WA 98168,USA
20140611T000000,292k,4,2.75,2414,7693,2,0,0,3,2414,0,2006,,315 F St SE,Auburn,WA 98002,USA
20140611T000000,317k,3,1,1160,8813,1,0,0,3,1160,0,1952,,13319 1st Ave NE,Seattle,WA 98125,USA
20140611T000000,455k,4,2.5,3170,10688,2,0,2,3,3170,0,2001,,1118 U St NW,Auburn,WA 98001,USA
20140611T000000,1.365m,5,3.5,4210,17258,2,0,3,3,4210,0,1995,,5564 169th Pl SE,Bellevue,WA 98006,USA
20140611T000000,460k,3,2,2060,4437,1,0,0,3,1030,1030,1929,,3720 35th Ave SW,Seattle,WA 98126,USA
20140611T000000,405k,3,2,1640,7201,1,0,0,3,1640,0,1948,,12711 37th Ave NE,Seattle,WA 98125,USA
20140611T000000,333k,2,1,720,6686,1,0,0,3,720,0,1942,,9716 4th Ave NW,Seattle,WA 98117,USA
20140611T000000,427k,4,1,1860,4736,1.5,0,0,1,1860,0,1901,,2411-2499 E Roy St,Seattle,WA 98112,USA
20140611T000000,742k,4,2.5,2810,10986,2,0,0,3,2810,0,1997,,1755 268th Pl SE,Sammamish,WA 98075,USA
20140611T000000,465k,4,2.5,2090,9702,1,0,0,5,1320,770,1965,,16135 Densmore Ave N,Shoreline,WA 98133,USA
20140611T000000,809.95k,4,2.5,3280,6181,2,0,0,3,3280,0,2001,,19199 NE 43rd Ct,Sammamish,WA 98074,USA
20140611T000000,619.4k,4,2,2090,3610,1.5,0,0,5,1790,300,1927,,8044 14th Avenue Northeast,Seattle,WA 98115,USA
20140611T000000,762.4k,3,1.75,2430,14607,1,0,1,3,1230,1200,1949,1970,4854 E Mercer Way,Mercer Island,WA 98040,USA
20140611T000000,535k,5,2.25,2520,49222,2,0,0,4,2520,0,1978,,20645 SE 123rd St,Issaquah,WA 98027,USA
20140611T000000,881k,5,3,2510,4125,1.5,0,3,5,1590,920,1925,,540 33rd Ave S,Seattle,WA 98144,USA
20140611T000000,813k,4,2.75,3370,6675,1,0,3,4,1920,1450,1948,,1501 33rd Ave S,Seattle,WA 98144,USA
20140611T000000,234k,3,2,1640,5280,1.5,0,0,5,1640,0,1910,,28 M St NE,Auburn,WA 98002,USA
20140611T000000,308.9k,3,2.5,2250,7294,2,0,0,3,2250,0,1994,,5006 Highland Dr SE,Auburn,WA 98092,USA
20140611T000000,450k,4,2.5,2300,19250,1,0,0,4,2300,0,1955,,13406 423rd Ave SE,North Bend,WA 98045,USA
20140611T000000,547.5k,3,3.5,1650,2262,3,0,0,3,1650,0,2010,,769 N 74th St,Seattle,WA 98103,USA
20140611T000000,399.95k,2,1,710,1131,2,0,0,4,710,0,1943,,2358 Fairview Ave E,Seattle,WA 98102,USA
20140611T000000,516k,4,3.5,2550,8698,2,0,0,3,2550,0,2007,,8816 Venn Ave SE,Snoqualmie,WA 98065,USA
20140611T000000,250k,2,1.5,982,846,2,0,0,3,806,176,2006,,10217 Aurora Ave N,Seattle,WA 98133,USA
20140611T000000,719.95k,5,2.75,3240,6863,2,0,0,3,3240,0,2013,,1301-1303 Monterey Ave NE,Renton,WA 98056,USA
20140611T000000,475k,3,2.25,1630,2520,2,0,0,3,1630,0,2005,,2009 25th Ave NE,Issaquah,WA 98029,USA
20140611T000000,415k,4,2.5,2550,4500,2,0,0,3,2550,0,2009,,564 Field Pl NE,Renton,WA 98059,USA
20140611T000000,545k,2,1.25,1240,2150,2,0,0,3,1240,0,2014,,8050 14th Ave NW,Seattle,WA 98117,USA
20140611T000000,329.95k,3,2.5,2456,7566,2,0,0,3,2456,0,2012,,33800-33998 12th Pl SW,Federal Way,WA 98023,USA
20140612T000000,1.325m,5,2.25,3200,20158,1,0,0,3,1600,1600,1965,,2154-2398 94th Ave NE,Clyde Hill,WA 98004,USA
20140612T000000,784k,3,3.5,3950,111078,1.5,0,0,3,2460,1490,1989,,19851 NE Redmond Rd,Redmond,WA 98053,USA
20140612T000000,610.75k,4,2.25,2180,7297,2,0,0,3,2180,0,1984,,21132 NE 42nd St,Sammamish,WA 98074,USA
20140612T000000,578k,4,2.5,3140,9225,1,0,2,5,1770,1370,1966,,540 Raymond Pl NW,Renton,WA 98057,USA
20140612T000000,1.485m,4,3.75,4030,10800,2,0,0,3,4030,0,2006,,619 9th Ave,Kirkland,WA 98033,USA
20140612T000000,501k,3,1.75,1970,7972,1,0,3,5,1370,600,1976,,8600-8604 NW 5th St,Renton,WA 98057,USA
20140612T000000,465.25k,5,2,1940,7642,1.5,0,0,3,1940,0,1957,,20028 18th Ave NW,Shoreline,WA 98177,USA
20140612T000000,2.25m,5,4.25,4860,9453,1.5,0,1,5,3100,1760,1905,,173 37th Ave E,Seattle,WA 98112,USA
20140612T000000,400k,3,1.75,1590,8219,1.5,0,0,5,970,620,1938,,12632 93rd Pl NE,Kirkland,WA 98034,USA
20140612T000000,1.095m,0,0,3064,4764,3.5,0,2,3,3064,0,1990,,814 E Howe St,Seattle,WA 98102,USA
20140612T000000,315k,2,1,970,5665,1,0,0,4,970,0,1908,,4726 S Orcas St,Seattle,WA 98118,USA
20140612T000000,900k,4,2.25,2460,44431,1,0,0,4,2460,0,1957,,539 145th Ave SE,Bellevue,WA 98007,USA
20140612T000000,789.5k,4,2.5,3010,6100,2,0,0,3,3010,0,2005,,6466 195th Pl NE,Redmond,WA 98052,USA
20140612T000000,678.5k,3,2,2460,6600,1,0,2,4,1370,1090,1952,,9108 40th Ave SW,Seattle,WA 98136,USA
20140612T000000,342.5k,3,2,2080,11375,1,0,0,3,2080,0,2002,,3322 261st Pl SE,Enumclaw,WA 98022,USA
20140612T000000,860k,4,3.25,3960,7012,2,0,0,3,3960,0,2005,,19454 SE 27th Pl,Sammamish,WA 98075,USA
20140612T000000,306k,4,2.5,2490,8124,2,0,0,3,2490,0,2001,,29742 129th Pl SE,Auburn,WA 98092,USA
20140612T000000,640k,5,3.5,3690,11928,2,0,0,3,2540,1150,2006,,114 210th Ave NE,Sammamish,WA 98074,USA
20140612T000000,580k,5,2,2060,6000,2,0,0,3,2060,0,1903,,2107 NE 55th St,Seattle,WA 98105,USA
20140612T000000,405k,3,1,1330,15678,1,0,0,3,900,430,1984,,3009 229th Pl NE,Sammamish,WA 98074,USA
20140612T000000,510k,3,1.75,1600,19200,1,0,0,4,1600,0,1967,,13304 69th Ave NE,Kirkland,WA 98034,USA
20140612T000000,173k,2,1,820,10450,1,0,0,4,820,0,1965,,10635 SE 196th St,Renton,WA 98055,USA
20140612T000000,210k,4,1.75,1200,7680,1,0,0,3,1200,0,1968,,32113 112th Pl SE,Auburn,WA 98092,USA
20140612T000000,445k,3,1,1050,5664,1,0,0,4,910,140,1947,,8244 40th Ave NE,Seattle,WA 98115,USA
20140612T000000,585k,3,2.5,1910,1501,2.5,0,0,3,1530,380,2007,,2637 22nd Ave W,Seattle,WA 98199,USA
20140612T000000,381k,3,1.75,1800,6000,1,0,0,5,900,900,1950,,1115 NE 168th St,Shoreline,WA 98155,USA
20140612T000000,717k,3,2.5,2480,5137,2,0,0,3,2480,0,2000,,13202 NE 92nd Way,Redmond,WA 98052,USA
20140612T000000,890k,3,2.25,2060,8640,1,0,0,4,2060,0,1966,,4810 109th Ave NE,Kirkland,WA 98033,USA
20140612T000000,235k,3,1.75,1840,9697,1,0,0,4,1500,340,1985,,12034 SE 252 Pl,Kent,WA 98030,USA
20140612T000000,480k,3,2.5,1250,1103,3,0,2,3,1250,0,2005,,513 N 46th St,Seattle,WA 98103,USA
